src_ip,window_start,predicted_label,confidence,top_classes,prob_vector,is_attack,fingerprint_hash
192.168.10.20,1785171978.471,recon,0.770465,"{'recon': 0.770465, 'benign': 0.085519, 'web': 0.043526}","[0.0855192169547081, 0.011324280872941017, 0.02149127423763275, 0.029579628258943558, 0.028075063601136208, 0.010018817149102688, 0.7704654335975647, 0.04352625459432602]",True,e8a708e3d3223709eb3c93673a6dcd79a1ef152110049916da584a1b9c0e8566
192.168.10.21,1785171988.555,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785171988.555,recon,0.275263,"{'recon': 0.275263, 'mitm': 0.266283, 'benign': 0.218294}","[0.2182939052581787, 0.07324989885091782, 0.005542938131839037, 0.04708664491772652, 0.02798338048160076, 0.2662825882434845, 0.27526262402534485, 0.08629798889160156]",True,d199fbc99f7674499baee0a92a28a2181b7a96e9a2914b23f158e9ab3c3b7f95
192.168.10.12,1785171988.555,benign,0.996069,"{'benign': 0.996069, 'dos': 0.00194, 'recon': 0.001117}","[0.9960687160491943, 0.0003147963434457779, 0.00022577735944651067, 0.0019399544689804316, 0.00010833009582711384, 0.00015814015932846814, 0.001116776606068015, 6.745679274899885e-05]",False,c70137572adce4fb63f760daf7a66ec3c3f2e5382b7e377d6b87511cfa7343cf
192.168.10.11,1785171988.555,benign,0.97867,"{'benign': 0.97867, 'recon': 0.015552, 'dos': 0.001902}","[0.9786695241928101, 0.0016440419713035226, 0.000687581195961684, 0.0019024888752028346, 0.00048455389332957566, 0.00028183136601001024, 0.015552166849374771, 0.0007778264116495848]",False,db729e8d356ad8b1a903287c2c509316b7f9f716ded1d57f2051730184deb3a1
192.168.10.22,1785171988.555,benign,0.749167,"{'benign': 0.749167, 'dos': 0.114082, 'ddos': 0.113382}","[0.7491670250892639, 0.0026689530350267887, 0.11338216811418533, 0.11408159881830215, 0.004042130894958973, 0.003499973099678755, 0.00434642331674695, 0.008811745792627335]",False,613b35c4334932f4153ee5055d163d2bbee27057211e63decf21042a74728257
192.168.10.20,1785171988.555,benign,0.860366,"{'benign': 0.860366, 'recon': 0.048472, 'malware': 0.03683}","[0.8603655695915222, 0.008422215469181538, 0.018753882497549057, 0.015000419691205025, 0.03683032840490341, 0.008170767687261105, 0.0484718456864357, 0.003985029645264149]",False,9d70af7ce849f0cb0d89e401a22ca49f17216bde07138e49ecbf7b9569f564fb
192.168.10.21,1785171998.626,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785171998.626,benign,0.994348,"{'benign': 0.994348, 'recon': 0.002383, 'dos': 0.001075}","[0.9943476319313049, 4.571580211631954e-05, 0.0002471653278917074, 0.0010753440437838435, 0.0004310064541641623, 0.0008395703043788671, 0.0023833774030208588, 0.0006301261601038277]",False,e8846a929e5cd0794002d80eb8450d01d0d28b8c5bd3d1433beb9822a46557fa
192.168.10.20,1785171998.626,recon,0.682988,"{'recon': 0.682988, 'benign': 0.161297, 'ddos': 0.043686}","[0.16129711270332336, 0.012420126236975193, 0.043686263263225555, 0.027983034029603004, 0.03694872185587883, 0.007537445519119501, 0.6829878091812134, 0.027139462530612946]",True,07db0a264403bbba333ef77f66680cfd01cc896700a2b1eb9119175e2bac1587
192.168.10.22,1785171998.626,benign,0.763725,"{'benign': 0.763725, 'malware': 0.121705, 'dos': 0.047185}","[0.7637249231338501, 0.0016675764927640557, 0.03149067983031273, 0.04718497022986412, 0.12170500308275223, 0.005262735765427351, 0.025205321609973907, 0.003758828854188323]",False,880b69ca0a410e2752cc2dbb7649227cc521b88ca999beecee33d1e05c0de422
192.168.10.11,1785171998.626,benign,0.995078,"{'benign': 0.995078, 'recon': 0.003084, 'web': 0.000536}","[0.995078444480896, 0.0003078509180340916, 0.0001743685861583799, 0.0004855874867644161, 0.0002516399836167693, 8.250795508502051e-05, 0.003083538031205535, 0.0005359845235943794]",False,39bff6c5726afb8fce33997a309a4d4059444d62f58f3c612304c18999760e89
192.168.10.12,1785171998.626,benign,0.967335,"{'benign': 0.967335, 'dos': 0.015169, 'recon': 0.009094}","[0.9673352837562561, 0.0010693275835365057, 0.005482394713908434, 0.015168684534728527, 0.0010312993545085192, 0.00023735962167847902, 0.009093507193028927, 0.0005821118247695267]",False,7e8449a77309232ece73f2adafe034e9b56ea75eb96cbffca3fdbbe10fc4ad04
192.168.10.21,1785172008.704,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785172008.704,benign,0.994209,"{'benign': 0.994209, 'recon': 0.002383, 'dos': 0.001075}","[0.9942094087600708, 4.570944656734355e-05, 0.0002471309853717685, 0.001075194450095296, 0.00034846269409172237, 0.001060964772477746, 0.0023830458521842957, 0.000630038557574153]",False,894a154597123fa50b94837bcc1b1ff9fba946763a15a7229f1bdbf25e2b95cf
192.168.10.20,1785172008.704,recon,0.770465,"{'recon': 0.770465, 'benign': 0.085519, 'web': 0.043526}","[0.0855192169547081, 0.011324280872941017, 0.02149127423763275, 0.029579628258943558, 0.028075063601136208, 0.010018817149102688, 0.7704654335975647, 0.04352625459432602]",True,e8a708e3d3223709eb3c93673a6dcd79a1ef152110049916da584a1b9c0e8566
192.168.10.11,1785172008.704,benign,0.978635,"{'benign': 0.978635, 'recon': 0.015552, 'dos': 0.001902}","[0.9786345958709717, 0.0016439832979813218, 0.0006875566323287785, 0.0019024210050702095, 0.0005051296902820468, 0.00029690394876524806, 0.0155516117811203, 0.000777798646595329]",False,1c3f06bf99d0042308994a881f654823f007fc16bdebce4bb4a91bc3733e1a6c
192.168.10.12,1785172008.704,benign,0.996101,"{'benign': 0.996101, 'dos': 0.00194, 'recon': 0.001117}","[0.9961013793945312, 0.00031480667530559003, 0.0002257847663713619, 0.001940018031746149, 0.00010885269875871018, 0.00012483428872656077, 0.0011168132768943906, 6.745899736415595e-05]",False,2d86761a923195959f194e68ee748f5dededa59d94637f5f3c99a48c9ff58c27
192.168.10.22,1785172008.704,benign,0.749167,"{'benign': 0.749167, 'dos': 0.114082, 'ddos': 0.113382}","[0.7491670250892639, 0.0026689530350267887, 0.11338216811418533, 0.11408159881830215, 0.004042130894958973, 0.003499973099678755, 0.00434642331674695, 0.008811745792627335]",False,613b35c4334932f4153ee5055d163d2bbee27057211e63decf21042a74728257
192.168.10.21,1785172018.794,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785172018.794,benign,0.994209,"{'benign': 0.994209, 'recon': 0.002383, 'dos': 0.001075}","[0.9942094087600708, 4.570944656734355e-05, 0.0002471309853717685, 0.001075194450095296, 0.00034846269409172237, 0.001060964772477746, 0.0023830458521842957, 0.000630038557574153]",False,894a154597123fa50b94837bcc1b1ff9fba946763a15a7229f1bdbf25e2b95cf
192.168.10.11,1785172018.794,benign,0.978649,"{'benign': 0.978649, 'recon': 0.015552, 'dos': 0.001902}","[0.9786489605903625, 0.00164400739595294, 0.0006875667604617774, 0.001902448944747448, 0.00048454373609274626, 0.000302829866996035, 0.015551840886473656, 0.000777810113504529]",False,ddf366fe0996290417ff35657f15c31884ee17b7a07aa7b307d156eeae70c145
192.168.10.12,1785172018.794,benign,0.996489,"{'benign': 0.996489, 'dos': 0.001732, 'recon': 0.001019}","[0.9964890480041504, 0.00028100894996896386, 0.00020154446247033775, 0.0017317371675744653, 9.670292638475075e-05, 0.00012032096128677949, 0.0010194621281698346, 6.021653098287061e-05]",False,9150508c22cc4242d03bdfcf487e904a419723eb7e429ef5662ab9704c2b63bf
192.168.10.20,1785172018.794,recon,0.770465,"{'recon': 0.770465, 'benign': 0.085519, 'web': 0.043526}","[0.0855192169547081, 0.011324280872941017, 0.02149127423763275, 0.029579628258943558, 0.028075063601136208, 0.010018817149102688, 0.7704654335975647, 0.04352625459432602]",True,e8a708e3d3223709eb3c93673a6dcd79a1ef152110049916da584a1b9c0e8566
192.168.10.22,1785172018.794,benign,0.749167,"{'benign': 0.749167, 'dos': 0.114082, 'ddos': 0.113382}","[0.7491670250892639, 0.0026689530350267887, 0.11338216811418533, 0.11408159881830215, 0.004042130894958973, 0.003499973099678755, 0.00434642331674695, 0.008811745792627335]",False,613b35c4334932f4153ee5055d163d2bbee27057211e63decf21042a74728257
192.168.10.21,1785172028.877,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785172028.877,benign,0.993995,"{'benign': 0.993995, 'recon': 0.00288, 'dos': 0.001075}","[0.9939952492713928, 4.569959855871275e-05, 0.00024707772536203265, 0.0010749629000201821, 0.0004341461753938347, 0.0006931657553650439, 0.0028797953855246305, 0.0006299028173089027]",False,0adb68059b455b68dcc55616d870f8b42c48b96ba92db4875479044e2db4e1ca
192.168.10.12,1785172028.877,benign,0.995944,"{'benign': 0.995944, 'dos': 0.001977, 'recon': 0.001117}","[0.9959444403648376, 0.0004135466879233718, 0.00021714104514103383, 0.0019768476486206055, 0.00010584497067611665, 0.00015812042693141848, 0.0011166372569277883, 6.744837446603924e-05]",False,b5fe661c3a0c5adb7ff5df047579f9ada76f6734ab77d58cbf9dbc489d5254a2
192.168.10.11,1785172028.877,benign,0.978649,"{'benign': 0.978649, 'recon': 0.015552, 'dos': 0.001902}","[0.9786489605903625, 0.00164400739595294, 0.0006875667604617774, 0.001902448944747448, 0.00048454373609274626, 0.000302829866996035, 0.015551840886473656, 0.000777810113504529]",False,ddf366fe0996290417ff35657f15c31884ee17b7a07aa7b307d156eeae70c145
192.168.10.22,1785172028.877,benign,0.749167,"{'benign': 0.749167, 'dos': 0.114082, 'ddos': 0.113382}","[0.7491670250892639, 0.0026689530350267887, 0.11338216811418533, 0.11408159881830215, 0.004042130894958973, 0.003499973099678755, 0.00434642331674695, 0.008811745792627335]",False,613b35c4334932f4153ee5055d163d2bbee27057211e63decf21042a74728257
192.168.10.20,1785172028.877,recon,0.770465,"{'recon': 0.770465, 'benign': 0.085519, 'web': 0.043526}","[0.0855192169547081, 0.011324280872941017, 0.02149127423763275, 0.029579628258943558, 0.028075063601136208, 0.010018817149102688, 0.7704654335975647, 0.04352625459432602]",True,e8a708e3d3223709eb3c93673a6dcd79a1ef152110049916da584a1b9c0e8566
192.168.10.21,1785172038.975,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785172038.975,benign,0.994209,"{'benign': 0.994209, 'recon': 0.002383, 'dos': 0.001075}","[0.9942094087600708, 4.570944656734355e-05, 0.0002471309853717685, 0.001075194450095296, 0.00034846269409172237, 0.001060964772477746, 0.0023830458521842957, 0.000630038557574153]",False,894a154597123fa50b94837bcc1b1ff9fba946763a15a7229f1bdbf25e2b95cf
192.168.10.22,1785172038.975,benign,0.763725,"{'benign': 0.763725, 'malware': 0.121705, 'dos': 0.047185}","[0.7637249231338501, 0.0016675764927640557, 0.03149067983031273, 0.04718497022986412, 0.12170500308275223, 0.005262735765427351, 0.025205321609973907, 0.003758828854188323]",False,880b69ca0a410e2752cc2dbb7649227cc521b88ca999beecee33d1e05c0de422
192.168.10.11,1785172038.975,benign,0.978837,"{'benign': 0.978837, 'recon': 0.015309, 'dos': 0.001931}","[0.9788371324539185, 0.0016683752182871103, 0.0007468725671060383, 0.0019306472968310118, 0.00044918505591340363, 0.00026963098207488656, 0.015308785252273083, 0.0007893388974480331]",False,1b7b275e2639c45e9204eb9960baf63dcd5139a2cbf969ebc0a9dc98e5971a4e
192.168.10.12,1785172038.975,benign,0.996069,"{'benign': 0.996069, 'dos': 0.00194, 'recon': 0.001117}","[0.9960687160491943, 0.0003147963434457779, 0.00022577735944651067, 0.0019399544689804316, 0.00010833009582711384, 0.00015814015932846814, 0.001116776606068015, 6.745679274899885e-05]",False,c70137572adce4fb63f760daf7a66ec3c3f2e5382b7e377d6b87511cfa7343cf
192.168.10.20,1785172038.975,recon,0.768106,"{'recon': 0.768106, 'benign': 0.085257, 'web': 0.043393}","[0.08525731414556503, 0.011289600282907486, 0.021425455808639526, 0.02948904037475586, 0.031051624566316605, 0.009988134726881981, 0.7681058645248413, 0.04339295253157616]",True,6d4d07c2696226417780186aacf9b4dddc0a45f8b51cceb5266257c4900e65a5
192.168.10.21,1785172049.074,benign,0.323278,"{'benign': 0.323278, 'recon': 0.164016, 'ddos': 0.161809}","[0.3232775032520294, 0.005007995758205652, 0.16180938482284546, 0.11745524406433105, 0.1306172013282776, 0.09021463990211487, 0.16401565074920654, 0.007602347992360592]",False,f8c3c17bca02aaa0a0df288b3652de3e94f7001e3594caf3103c3739d269f5b8
192.168.10.50,1785172049.074,recon,0.275263,"{'recon': 0.275263, 'mitm': 0.266283, 'benign': 0.218294}","[0.2182939052581787, 0.07324989885091782, 0.005542938131839037, 0.04708664491772652, 0.02798338048160076, 0.2662825882434845, 0.27526262402534485, 0.08629798889160156]",True,d199fbc99f7674499baee0a92a28a2181b7a96e9a2914b23f158e9ab3c3b7f95
192.168.10.11,1785172049.074,benign,0.978685,"{'benign': 0.978685, 'recon': 0.015552, 'dos': 0.001903}","[0.9786852598190308, 0.0016440683975815773, 0.0006875922554172575, 0.001902519492432475, 0.00048456169315613806, 0.0002657028380781412, 0.015552417375147343, 0.0007778389262966812]",False,35e937d9295523dc0e02a97bbebedfc40893d5ecfc51f6a709391c479c243c64
192.168.10.12,1785172049.074,benign,0.996068,"{'benign': 0.996068, 'dos': 0.00194, 'recon': 0.001117}","[0.9960682392120361, 0.0003147961979266256, 0.00022577725758310407, 0.001939953537657857, 0.00010884908260777593, 0.000158140086568892, 0.0011167761404067278, 6.745675636921078e-05]",False,4e0057f49833fa60ae16d4fea80f1d2ac8c95dcb6720e84db4e6dde26061b286
192.168.10.22,1785172049.074,benign,0.749167,"{'benign': 0.749167, 'dos': 0.114082, 'ddos': 0.113382}","[0.7491670250892639, 0.0026689530350267887, 0.11338216811418533, 0.11408159881830215, 0.004042130894958973, 0.003499973099678755, 0.00434642331674695, 0.008811745792627335]",False,613b35c4334932f4153ee5055d163d2bbee27057211e63decf21042a74728257
192.168.10.20,1785172049.074,benign,0.813018,"{'benign': 0.813018, 'recon': 0.068015, 'malware': 0.04767}","[0.813018262386322, 0.010901076719164848, 0.024273600429296494, 0.020387832075357437, 0.04767037555575371, 0.010575621388852596, 0.06801526993513107, 0.005157919600605965]",False,3851b856743e3c49ecb8544dda634df7031bc7976633634cddefe797404b5eb4
